NORAD_ID,Int_Designator,Epoch_Day,First_Derivative,Second_Derivative,BSTAR,Inclination,RAAN,Eccentricity,Argument_of_Perigee,Mean_Anomaly,Mean_Motion,Revolution_Number,Name,Group
25119,97084H,119.03067801,3.272e-05,0.0,95.152,45.0129,244.606,0.000296,286.275,73.7776,14.45899222,43442,ORBCOMM FM07,Orbcomm
25126,97086A,118.42595248,6e-07,0.0,0.0,12.5002,35.3947,0.0051279,36.9816,162.1173,1.00361968,10097,HGS 1 (ASIASAT 3),Gpz Plus
25134,98002A,118.53600595,-3.04e-06,0.0,0.0,12.5255,13.2945,0.0003404,145.8764,24.5227,0.9915472,9926,Unknown,Unknown
25135,98002B,118.9093125,2.05e-06,0.0,7.2661,26.8843,59.9469,0.0355386,154.8681,266.5499,13.62714503,36032,Unknown,Unknown
25136,98002C,118.75811065,3.3e-07,0.0,0.0,22.9521,226.4453,0.6987498,75.8491,14.526,2.19861086,21929,DELTA 2 R/B(2),Gpz Plus
25138,98002E,118.92277575,1.785e-05,0.0,124.83,26.878,357.6972,0.0324756,147.1792,339.7072,13.71850185,36502,Unknown,Unknown
25152,98006A,118.09678486,-2.44e-06,0.0,0.0,9.9164,51.3196,0.0001929,19.4057,159.3381,0.992206,3909,Unknown,Unknown
25153,98006B,118.73283132,-2.9e-06,0.0,0.0,8.7642,57.2448,0.0004364,340.3167,29.215,1.0027319,9974,INMARSAT 3-F5,Active
25156,63049N,118.87968663,1.09e-05,0.0,151.77,89.9173,75.4152,0.0042654,152.7582,223.6012,13.56737329,34284,Unknown,Unknown
25157,98007A,118.70978153,0.00039793,0.0,89.786,108.0219,210.237,0.0080618,123.7555,237.1353,15.39725525,46205,Unknown,Unknown
25158,98007B,118.82080246,2.258e-05,0.0,83.793,107.9647,34.2034,0.0046433,334.0203,25.8607,14.34374899,41696,ORBCOMM FM03,Orbcomm
25159,98007C,118.74391142,2.138e-05,0.0,79.363,107.9632,37.2323,0.0042222,331.5382,28.3453,14.346289,41713,ORBCOMM FM04,Orbcomm
25160,98007D,118.76091353,2.41e-06,0.0,16.348,108.0004,215.7511,0.0060522,122.597,29.2041,14.22320297,41158,CELESTIS-02 & TAURUS R/B,Active
25161,98007E,118.79706147,8.09e-06,0.0,37.319,107.9991,310.0683,0.0056976,47.7404,324.0635,14.27802972,41432,Unknown,Unknown
25162,98008A,118.94476738,-9.6e-07,0.0,0.82075,52.0007,116.5466,0.0001437,144.4627,238.1227,12.38213243,23761,GLOBALSTAR M001,Globalstar
25163,98008B,118.7308202,-4.6e-07,0.0,31.968,51.9992,205.0311,0.0003429,176.2791,350.8802,12.63394686,25543,GLOBALSTAR M004,Globalstar
25164,98008C,118.94047846,-4.9e-07,0.0,53.92,52.0052,3.6814,0.0002101,62.9616,297.1419,11.61509588,17834,GLOBALSTAR M002,Globalstar
25165,98008D,118.90786782,-9.8e-07,0.0,-9.265,52.0009,305.0056,0.0007982,188.9904,319.4443,12.12076727,22724,GLOBALSTAR M003,Globalstar
25175,98011A,118.61300097,2e-07,0.0,0.0,30.0817,130.4195,0.5303679,317.7073,11.7165,4.38935443,44465,Unknown,Unknown
25187,87068N,118.59165891,0.00026814,0.0,618.94,82.5353,257.8214,0.0003123,41.0374,319.106,14.5510928,40049,Unknown,Unknown
25187,87068N,118.59165891,0.00026814,0.0,618.94,82.5353,257.8214,0.0003123,41.0374,319.106,14.5510928,40020,Unknown,Unknown
25199,87068AA,118.73740813,2.114e-05,0.0,196.93,82.3648,229.5375,0.0097384,198.1424,161.6251,13.79503982,36147,Unknown,Unknown
25203,87068AE,118.73941298,3.415e-05,0.0,137.41,82.2681,227.2609,0.0093169,162.5983,197.8431,14.25534453,40603,Unknown,Unknown
25204,87068AF,118.52117787,4.296e-05,0.0,264.4,82.4272,148.8179,0.0101583,325.0191,159.4099,14.02839411,37244,Unknown,Unknown
25205,87068AG,118.90780272,8.83e-06,0.0,65.628,82.5387,174.1869,0.0012621,240.7116,240.1128,13.93988771,37938,Unknown,Unknown
25205,87068AG,118.90780272,8.83e-06,0.0,65.628,82.5387,174.1869,0.0012621,240.7116,240.1128,13.93988771,37909,Unknown,Unknown
25214,87068AR,118.68349554,3.867e-05,0.0,217.79,82.5411,88.1117,0.0004106,331.2648,82.8416,14.10164906,38640,Unknown,Unknown
25214,87068AR,119.12382236,3.813e-05,0.0,214.72,82.5412,87.746,0.0004033,330.1425,158.0368,14.10168285,38645,Unknown,Unknown
25221,87068AY,118.34953301,6.68e-06,0.0,86.416,82.2986,59.9597,0.0166255,90.9248,27.2317,13.55295062,34210,Unknown,Unknown
25225,87068BC,118.62842865,0.00022909,0.0,818.75,82.4966,66.8067,0.0056569,55.7776,359.7156,14.3306289,38503,Unknown,Unknown
25226,87068BD,118.82759066,6.613e-05,0.0,324.26,82.5159,162.5614,0.0051407,336.1839,23.696,14.1698203,37938,Unknown,Unknown
25227,87068BE,118.47536884,0.00019863,0.0,577.01,82.5205,287.0211,0.0014145,148.0303,212.1751,14.44154527,39691,Unknown,Unknown
25237,98013A,118.83148337,-7e-08,0.0,0.0,10.1849,49.8489,0.0006669,322.1791,228.2957,0.98274784,3615,Unknown,Unknown
25239,98014A,118.90203022,4e-07,0.0,0.0,6.0696,74.6878,9.87e-05,9.4303,177.1614,0.99074584,4286,Unknown,Unknown
25246,87068BP,118.86045319,2.329e-05,0.0,109.75,82.2479,313.8756,0.0079116,167.4875,256.1628,14.17928005,39805,Unknown,Unknown
25253,78068C,118.53157301,-8e-08,0.0,377.55,21.3358,178.772,0.7061477,219.822,76.5371,2.25059962,22863,Unknown,Unknown
25254,93059H,118.67938348,5.3e-06,0.0,25.456,70.9874,191.5576,0.0018078,249.1467,268.7459,14.23356229,43859,Unknown,Unknown
25255,81043D,118.38766442,2.82e-06,0.0,15.574,81.3027,220.4156,0.0045144,320.8033,113.216,14.08577715,46359,Unknown,Unknown
25258,98016A,118.76988962,-1.41e-06,0.0,0.0,10.6301,25.135,0.0004425,255.5427,289.2336,1.00398625,9942,UFO 8 (USA 138),Gpz Plus
25260,98017A,118.50142873,8.44e-06,0.0,20.356,98.2474,214.0679,0.0013729,68.086,292.1795,14.55645266,41897,Unknown,Unknown
25260,98017A,119.18881414,8.2e-06,0.0,19.804,98.2474,214.7469,0.0013702,66.1236,294.1395,14.55646423,41931,Unknown,Unknown
25261,98017B,118.75299798,7.72e-06,0.0,28.21,98.8466,134.3715,0.0002243,264.767,95.3258,14.35919718,41650,Unknown,Unknown
25262,98018A,118.91000346,0.0005261,0.0,127.98,86.3831,80.1637,0.0097854,80.0702,281.1577,15.35834736,43945,IRIDIUM 51,Iridium
25262,98018A,119.17062587,0.00048101,0.0,116.99,86.3833,80.0358,0.0097792,79.1473,282.0765,15.3585685,43971,IRIDIUM 51,Iridium
25270,68055E,118.45191827,3.428e-05,0.0,797.47,120.6335,68.2905,0.2182964,123.5852,259.2714,10.0266658,40327,Unknown,Unknown
25273,98019B,118.41477685,6.2e-06,0.0,20.755,86.3997,166.1086,0.0002207,93.6322,266.5128,14.3585739,41764,IRIDIUM 57,Iridium
25273,98019B,119.18135483,5.59e-06,0.0,18.626,86.3996,165.7877,0.0002208,93.5854,266.5595,14.35857962,41796,IRIDIUM 57,Iridium
25279,89062E,118.54553842,2.868e-05,0.0,436.1,7.1362,225.4578,0.7016368,151.8867,277.1324,2.551631,25341,Unknown,Unknown
25280,98020A,118.64722448,0.00145883,0.0,102.12,97.4147,325.7518,0.0006272,101.7632,258.4336,15.73784241,48634,Unknown,Unknown
25280,98020A,118.96513325,0.00148786,0.0,103.71,97.4143,326.0908,0.0006227,100.4337,259.7629,15.73875835,48664,Unknown,Unknown
25281,98020B,118.86404089,0.00051864,0.0,69.52,97.3592,337.9951,0.0005782,149.1603,210.9993,15.57799922,48899,Unknown,Unknown
25281,98020B,118.86404089,0.00051866,0.0,69.523,97.3592,337.9951,0.0005782,149.1642,210.9955,15.57799922,48925,Unknown,Unknown
25282,89062F,118.51279666,1.041e-05,0.0,213.0,7.7359,315.9196,0.6814207,329.97,4.2207,2.79550587,26561,Unknown,Unknown
25284,93014F,118.7849925,8.05e-06,0.0,27.62,75.7616,239.5349,0.0178995,284.4802,228.8342,14.28521523,40990,Unknown,Unknown
25286,98021B,118.93241038,8.15e-06,0.0,27.129,86.3938,102.7984,0.0002454,87.8208,272.327,14.36501527,41704,IRIDIUM 63,Iridium
25286,98021B,118.93241038,8.15e-06,0.0,27.129,86.3938,102.7984,0.0002454,87.8208,272.327,14.36501527,41677,IRIDIUM 63,Iridium
25306,98023A,118.90667509,-7e-07,0.0,13.292,51.9841,288.0283,4.25e-05,218.4106,251.034,11.65479994,18542,GLOBALSTAR M014,Globalstar
25308,98023C,118.87998558,-8.3e-07,0.0,-20.746,51.9817,74.9316,0.0012777,348.7446,24.4591,11.48858833,18841,GLOBALSTAR M015,Globalstar
25309,98023D,118.89646917,-3.9e-07,0.0,44.662,51.9991,340.9618,0.0003397,75.7706,297.4076,12.36068165,23175,GLOBALSTAR M008,Globalstar
25311,98024A,118.54400942,-1.05e-06,0.0,0.0,9.7537,55.0591,0.0026035,288.7669,272.7253,0.97394477,4630,Unknown,Unknown
25312,98024B,118.46251378,-1.8e-07,0.0,0.0,10.6356,48.2808,0.0003091,265.2775,334.3925,0.99117225,4204,Unknown,Unknown
25315,98025A,118.73030792,-1.11e-06,0.0,0.0,13.8108,6.8248,0.0006378,154.8546,33.1465,1.00258769,9885,COSMOS 2350,Gpz Plus
25318,98025D,118.90094532,-3.62e-06,0.0,0.0,13.8343,6.8563,0.0031627,122.5241,165.8979,1.0004709,9862,SL-12 R/B(2),Gpz Plus
25319,98026A,118.95703639,9.61e-06,0.0,29.367,86.3936,116.2303,0.0003067,137.9823,222.1613,14.40915527,41597,IRIDIUM 69,Iridium
25320,98026B,118.97046314,8.6e-06,0.0,26.113,86.3931,110.9226,7.84e-05,156.7468,203.3768,14.4111094,41650,IRIDIUM 71,Iridium
25327,98027A,118.29248272,-1.091e-05,0.0,0.0,63.7124,170.449,0.7172352,179.5382,182.0043,2.00822122,19764,COSMOS 2351,Gpz Plus
25327,98027A,118.29248272,-1.091e-05,0.0,0.0,63.7124,170.449,0.7172352,179.5382,182.0043,2.00822122,19763,COSMOS 2351,Gpz Plus
25334,98028D,118.5688152,-1.06e-06,0.0,0.0,17.3574,28.0704,0.4861766,283.2235,336.4394,1.82178541,17949,SL-12 R/B(2),Gpz Plus
25337,98029B,118.31884434,5.2e-07,0.0,0.0,7.9385,341.9745,0.0045842,167.3986,192.5736,1.00305676,2168,TITAN 4B CENTAUR R/B,Gpz Plus
25338,98030A,118.81041871,3.72e-06,0.0,17.039,98.5388,144.9407,0.0011404,119.1277,241.1047,14.26953406,40219,NOAA 15,Weather
25338,98030A,119.1610156,3.51e-06,0.0,16.183,98.5388,145.283,0.0011413,118.2003,242.0331,14.26953622,40249,NOAA 15,Weather
25339,96053D,118.6929598,-9.5e-07,0.0,0.0,15.017,6.2177,0.0051746,304.0078,262.0431,0.98094603,9657,Unknown,Unknown
25344,98032C,118.91504391,1.339e-05,0.0,32.909,86.4407,67.7383,0.0002628,100.4876,259.6626,14.51648877,42341,IRIDIUM 73,Iridium
25349,96026B,118.21316105,3.9e-07,0.0,0.0,7.024,348.7405,0.0441079,31.8193,330.6481,0.99560692,2150,TITAN 4B CENTAUR R/B,Gpz Plus
25353,97049E,117.67961108,-2.05e-06,0.0,0.0,14.1159,2.3684,0.0075004,325.4772,33.9935,1.0065451,10732,METEOSAT-7 AKM,Gpz Plus
25354,98033A,118.83296034,-2.2e-07,0.0,0.0,7.9532,65.3536,0.0002368,151.8135,30.9206,0.98990145,4183,Unknown,Unknown
25358,98035A,118.94905792,-7e-07,0.0,0.0,11.017,42.3631,0.0002513,177.242,4.7965,0.98829705,9824,Unknown,Unknown
25358,98035A,118.94905792,-7e-07,0.0,0.0,11.017,42.3631,0.0002513,177.242,4.7965,0.98829705,9839,Unknown,Unknown
25359,98035B,118.95982931,1e-06,0.0,-1.5719,26.3889,46.5982,0.0513336,276.1224,159.9479,12.94591169,27293,Unknown,Unknown
25360,98035C,118.90576608,-1.14e-06,0.0,0.0,19.4162,290.5593,0.6943344,181.513,135.7547,2.11091216,20708,DELTA 2 R/B(2),Gpz Plus
25363,98036A,118.82688731,-1.6e-07,0.0,-21.464,82.5909,247.5011,0.0352682,53.8962,96.1213,12.20124494,19676,Unknown,Unknown
25363,98036A,119.07771546,-1.4e-07,0.0,-20.148,82.591,247.3532,0.0352677,53.3709,117.8701,12.20124505,19679,Unknown,Unknown
25364,98036B,118.71148358,2.7e-07,0.0,14.261,82.5915,226.5406,0.0355335,345.553,13.558,12.21831191,19841,Unknown,Unknown
25365,98036C,118.73418719,-1.3e-07,0.0,-18.67,82.5841,232.4173,0.0353208,28.1589,123.8979,12.20866851,19749,Unknown,Unknown
25366,98036D,118.42564488,-5e-08,0.0,-10.657,82.5904,226.4602,0.0352908,348.8502,76.6704,12.21808133,19837,Unknown,Unknown
25367,98036E,118.68027508,3.4e-07,0.0,20.023,82.5839,212.9988,0.0355358,325.9121,31.9572,12.2241534,19899,Unknown,Unknown
25368,98036F,118.67557287,6.5e-07,0.0,43.74,82.5903,207.1434,0.0354969,284.4532,71.7401,12.23373301,19995,Unknown,Unknown
25369,98036G,118.79494932,1.9e-07,0.0,10.354,82.5876,306.6218,0.0343025,273.8165,93.6627,12.14695451,19125,Unknown,Unknown
25371,98037A,118.53292676,-1.2e-07,0.0,0.0,6.8527,70.5047,0.0010193,152.0894,204.2351,0.99477456,9823,INTELSAT 805 (IS-805),Gpz Plus
25394,98043A,118.81663513,3.13e-06,0.0,15.336,98.888,80.8968,5.53e-05,200.9997,159.1159,14.24948714,39331,Unknown,Unknown
25395,98043B,118.85562277,3.93e-06,0.0,18.301,98.9286,94.592,0.0002077,208.1384,151.9683,14.26307757,39377,Unknown,Unknown
25396,98043C,118.8917299,3.63e-06,0.0,17.305,98.9452,95.6134,0.0001578,285.9197,74.1808,14.25554751,39296,Unknown,Unknown
25397,98043D,118.89377733,1.98e-06,0.0,10.563,98.9681,97.1492,0.0001241,19.3638,340.7587,14.24302629,39235,TECHSAT 1B (GO-32),Satnogs
25397,98043D,119.17477425,1.9e-06,0.0,10.25,98.9681,97.4361,0.0001214,19.5373,340.5852,14.24302713,39261,TECHSAT 1B (GO-32),Satnogs
25398,98043E,118.85039191,1.9e-07,0.0,2.9084,98.9663,91.2388,0.0001092,11.5448,348.5755,14.23017135,39201,Unknown,Unknown
25399,98043F,118.88228339,2.62e-06,0.0,13.071,98.9311,92.2435,0.000114,191.2925,168.8228,14.25459228,39230,Unknown,Unknown
25399,98043F,119.0928604,2.59e-06,0.0,12.908,98.9311,92.4579,0.0001153,190.644,169.4715,14.25459328,39336,Unknown,Unknown
25400,98043G,118.82768693,1.54e-06,0.0,8.3233,98.7847,65.8029,0.0009338,202.1851,157.8926,14.25961224,39411,SL-16 R/B,Visual
25400,98043G,118.96802267,1.57e-06,0.0,8.4679,98.7848,65.9436,0.0009348,201.7636,158.3147,14.259613,39436,SL-16 R/B,Visual
25401,98043H,118.88043813,4.5e-06,0.0,32.747,98.4949,268.2954,0.0161946,48.3446,103.5293,13.94643072,36279,Unknown,Unknown
25402,98043J,118.61385885,5.3e-06,0.0,37.484,99.2854,170.7611,0.0154303,50.6496,106.2612,13.9674425,36477,Unknown,Unknown
25403,98043K,118.86363569,4.53e-06,0.0,41.0,98.5547,85.4889,0.0212472,42.1353,350.5544,13.78384578,34729,Unknown,Unknown
25403,98043K,119.15008436,4.47e-06,0.0,40.521,98.5549,85.7476,0.0212461,41.3662,331.9608,13.78384821,34752,Unknown,Unknown
25404,98044A,118.51062899,5.7e-07,0.0,0.0,10.1046,48.8475,0.0005179,254.8986,315.0228,0.99196814,9779,Unknown,Unknown
25405,98044B,118.78054571,7e-08,0.0,33.336,18.3084,145.2651,0.7148722,170.747,358.1613,2.25739054,22072,CZ-3B R/B,Gpz Plus
25406,98045A,118.88287813,-7.7e-07,0.0,-1.4877,70.7777,75.2057,0.0008298,245.8259,114.1993,14.12577865,37953,Unknown,Unknown
25406,98045A,119.16613059,-7.6e-07,0.0,-1.4697,70.7777,74.6066,0.0008293,245.5163,114.5092,14.12577839,37979,Unknown,Unknown
25407,98045B,118.96684541,2.91e-06,0.0,17.119,71.009,123.3996,0.0006473,162.122,198.0132,14.16135888,38254,SL-16 R/B,Visual
25409,98045C,118.68031459,1.85e-06,0.0,20.793,71.0777,115.0068,0.0190212,102.553,10.8848,13.75081278,34190,Unknown,Unknown
25410,98045D,118.42958285,2.28e-06,0.0,25.787,70.9773,131.3375,0.0207744,5.8584,101.3957,13.71441571,33812,Unknown,Unknown
25411,98045E,118.49554219,1.7e-06,0.0,20.27,70.9845,145.1931,0.0211456,336.5221,22.633,13.71244271,33790,Unknown,Unknown
25412,98045F,118.83583021,2.49e-06,0.0,26.09,71.0814,61.1045,0.0182567,89.7819,302.9196,13.76773994,34333,Unknown,Unknown
25413,98046A,118.76193216,1.412e-05,0.0,54.04,44.993,130.8506,0.0004587,302.8971,57.1434,14.34995407,39607,ORBCOMM FM17,Orbcomm
25414,98046B,118.90205547,2.448e-05,0.0,84.089,44.9934,48.8964,0.0005426,18.9269,341.178,14.38421536,39715,ORBCOMM FM18,Orbcomm
25415,98046C,118.9272877,2.869e-05,0.0,98.145,44.9946,50.6985,0.000439,9.7308,70.9738,14.38230007,39711,ORBCOMM FM19,Orbcomm
25416,98046D,118.83302433,1.995e-05,0.0,71.242,44.9945,54.9807,0.0001963,343.1878,16.8904,14.37109316,39716,ORBCOMM FM20,Orbcomm
25417,98046E,118.88688454,2.851e-05,0.0,96.513,44.994,46.938,0.0004974,31.6193,328.4953,14.38771086,39715,ORBCOMM FM16,Orbcomm
25417,98046E,119.16462984,2.539e-05,0.0,86.43,44.9941,45.6194,0.0004947,33.2108,326.905,14.38771986,39741,ORBCOMM FM16,Orbcomm
25418,98046F,118.85088808,2.573e-05,0.0,88.178,44.9974,52.1064,0.0004515,29.1707,330.9393,14.3841959,39714,ORBCOMM FM15,Orbcomm
25419,98046G,118.88092387,2.494e-05,0.0,84.999,44.9964,50.3409,0.0003684,18.6858,341.4125,14.38771299,39711,ORBCOMM FM14,Orbcomm
25420,98046H,118.88322285,2.396e-05,0.0,83.845,44.9976,57.832,0.0005818,14.7141,345.3875,14.37555776,39614,ORBCOMM FM13,Orbcomm
25444,87068BX,118.1977116,1.072e-05,0.0,76.414,82.5574,174.5324,0.0019855,143.2792,273.3774,13.96462892,36836,Unknown,Unknown
25454,87068CC,118.70071605,0.00041763,0.0,955.81,82.1505,109.3021,0.0045228,122.7695,237.7874,14.54785091,58090,Unknown,Unknown
25460,98049A,118.29373781,-1.39e-06,0.0,0.0,10.2007,48.8942,0.0011455,326.4371,245.3345,0.98747483,4097,Unknown,Unknown
25461,98049B,118.69666617,0.00047487,0.0,353.33,4.1527,317.7659,0.6175205,102.1951,328.9836,3.82512953,28770,Unknown,Unknown
25462,98050A,118.53327427,-6.2e-07,0.0,0.0,6.0472,73.7863,0.0004857,277.1304,77.7764,0.99033577,4217,ASTRA 2A,Ses
25462,98050A,119.10398383,-7.9e-07,0.0,0.0,6.0476,73.779,7.34e-05,195.8993,2.5206,0.99023279,9758,ASTRA 2A,Ses
25465,98050D,118.51051162,-4.7e-07,0.0,0.0,14.1103,119.307,0.499943,357.466,202.8573,1.8282682,7874,SL-12 R/B(2),Gpz Plus
25467,98051A,118.94246482,0.0003126,0.0,95.178,86.3651,133.9058,0.0092929,122.5377,238.4892,15.29601635,41642,IRIDIUM 82,Iridium
25467,98051A,119.20415127,0.00028261,0.0,86.015,86.365,133.7777,0.0092946,121.583,239.4534,15.29615459,41646,IRIDIUM 82,Iridium
25473,98052A,118.1644865,-1.61e-06,0.0,0.0,9.4987,55.9644,0.0004532,178.9671,1.2101,0.98211182,9655,Unknown,Unknown
25473,98052A,119.16262807,-1.45e-06,0.0,0.0,9.5013,55.956,0.000454,178.834,354.2599,0.98210893,9680,Unknown,Unknown
25475,98053A,118.53102769,1.442e-05,0.0,52.678,45.0069,144.6293,0.0003167,292.4292,67.6221,14.37243302,39010,ORBCOMM FM21,Orbcomm
25476,98053B,118.32562462,2.148e-05,0.0,74.622,45.0049,140.8509,0.0004818,306.7093,53.3312,14.38247247,39009,ORBCOMM FM22,Orbcomm
25476,98053B,119.15916447,1.768e-05,0.0,62.247,45.0049,136.8974,0.0004781,310.3017,49.7414,14.38249675,39057,ORBCOMM FM22,Orbcomm
25477,98053C,118.74638154,1.644e-05,0.0,59.18,45.0069,145.8006,0.0004036,300.0159,60.0288,14.37414008,39028,ORBCOMM FM23,Orbcomm
25478,98053D,118.49545925,1.744e-05,0.0,61.802,45.0065,144.6849,0.0003737,301.4335,58.6148,14.37968926,39029,ORBCOMM FM24,Orbcomm
25479,98053E,118.46594259,1.816e-05,0.0,64.189,45.0057,143.089,0.0005287,326.7295,33.322,14.37944318,39058,ORBCOMM FM25,Orbcomm
25479,98053E,119.1607062,1.657e-05,0.0,58.994,45.0058,139.7954,0.0005254,329.8631,30.1914,14.37946099,39068,ORBCOMM FM25,Orbcomm
25480,98053F,118.37570973,1.985e-05,0.0,71.025,45.0043,139.6202,0.000618,350.1727,9.8999,14.37026012,39048,ORBCOMM FM26,Orbcomm
25481,98053G,118.3851127,2.089e-05,0.0,73.118,45.0029,143.6928,0.0002682,282.4581,77.5967,14.37970897,39050,ORBCOMM FM27,Orbcomm
25481,98053G,119.14933759,1.672e-05,0.0,59.444,45.0029,140.0697,0.0002671,284.983,75.0722,14.37972866,39065,ORBCOMM FM27,Orbcomm
25482,98053H,118.91587836,2.199e-05,0.0,76.384,45.0044,78.7493,0.0004483,23.2105,336.8945,14.38179683,39126,ORBCOMM FM28,Orbcomm
25484,98053K,118.83832654,5.54e-06,0.0,20.117,44.5315,28.2567,0.0062469,136.4268,274.5334,14.43173237,40071,Unknown,Unknown
25485,98054A,118.74610011,-1.04e-06,0.0,0.0,64.4605,346.424,0.6796026,287.9497,12.7439,2.36440704,20311,MOLNIYA 1-91,Molniya
25489,98055A,118.74812414,1.163e-05,0.0,28.715,84.9858,222.9253,0.0008632,1.0752,359.0468,14.51287963,40321,Unknown,Unknown
25490,98055B,118.64706415,9.62e-06,0.0,15.214,85.0662,136.0354,0.0014147,196.0545,164.0223,14.71153902,42399,Unknown,Unknown
25491,98056A,118.82974576,4.2e-07,0.0,0.0,10.8905,41.5812,0.0002654,186.2496,2.6599,0.9925739,9674,Unknown,Unknown
25492,98056B,118.90094532,-2.38e-06,0.0,0.0,11.0756,37.4309,0.0002794,36.5977,230.4582,0.99035653,9701,Unknown,Unknown
25495,98057A,118.04836299,-1.52e-06,0.0,0.0,9.5953,54.533,0.0014186,20.6532,168.4863,0.98456835,9637,Unknown,Unknown
25501,98058A,118.49165858,-2.1e-06,0.0,0.0,10.8201,23.3326,0.0012563,348.1102,192.3625,0.98178693,9575,Unknown,Unknown
25502,98058B,119.09560049,0.00026489,0.0,392.84,27.0105,229.0329,0.5720212,170.7371,207.6796,4.47981813,37472,Unknown,Unknown
25503,98059A,117.95509374,-1.03e-06,0.0,0.0,7.6158,34.448,0.701762,235.9393,37.1245,2.24574826,21763,Unknown,Unknown
25504,98060A,119.18244983,6.9e-06,0.0,14.236,24.9944,104.8159,0.0017053,69.4249,36.3025,14.45275116,40072,SCD 2,Active
25506,98060B,118.88821935,8.71e-06,0.0,18.288,24.9963,280.2918,0.0022662,17.8239,138.343,14.47707911,40214,Unknown,Unknown
25509,98061B,118.24413509,1.04e-05,0.0,18.704,31.4319,319.1093,0.0338124,18.1212,343.1145,14.328063,38626,Unknown,Unknown
25510,98061C,118.47695454,1.634e-05,0.0,26.001,31.4316,196.4556,0.0308659,39.0899,323.1608,14.42779249,39167,Unknown,Unknown
25515,98063A,118.90064013,5.5e-07,0.0,0.0,9.319,53.4383,0.0001682,26.8948,173.482,0.99004867,9645,Unknown,Unknown
25515,98063A,118.90064013,5.5e-07,0.0,0.0,9.319,53.4383,0.0001682,26.8948,173.482,0.99004867,9663,Unknown,Unknown
25516,98063B,118.89690427,9.2e-07,0.0,0.0,10.6425,43.575,0.0004065,4.433,185.6142,0.9933018,9671,Unknown,Unknown
25520,98064B,118.93179912,0.00026858,0.0,34.056,28.4365,65.6522,0.0002051,54.9423,305.1371,15.5795828,47537,Unknown,Unknown
25520,98064B,119.18801424,0.00023651,0.0,29.94,28.4367,63.8273,0.0002058,57.5455,302.5346,15.57969924,47572,Unknown,Unknown
25522,98065A,118.54252737,-1.45e-06,0.0,0.0,8.081,67.9004,0.0282282,294.8804,252.2781,0.95185596,4086,Unknown,Unknown
25525,98065D,118.10562974,-1.7e-07,0.0,0.0,16.6554,143.958,0.5248132,167.8346,212.7777,1.88161132,18200,SL-12 R/B(2),Gpz Plus
25526,66040D,118.45261637,5.549e-05,0.0,559.88,100.576,180.748,0.0046492,106.3711,268.2036,13.77282619,60845,Unknown,Unknown
25538,88109E,118.29990492,-8.9e-07,0.0,22.362,6.9872,283.517,0.7191852,334.3363,190.6078,2.23864105,21681,ARIANE 44LP DEB,Gpz Plus
25539,88109F,118.82520149,4.527e-05,0.0,1094.1,6.8691,162.4341,0.6820265,192.006,135.0877,2.7730024,24951,Unknown,Unknown
25540,88109G,118.83056905,7.437e-05,0.0,699.84,6.6952,177.9258,0.6589463,171.9204,209.3015,3.1258546,26221,Unknown,Unknown
25540,88109G,119.14930147,6.982e-05,0.0,659.98,6.6954,177.7349,0.6589314,172.2967,207.9743,3.12589908,26226,Unknown,Unknown
25541,88109H,117.64106184,9.23e-06,0.0,740.61,7.2706,334.4649,0.7072442,223.4553,51.3106,2.40130199,22744,Unknown,Unknown
25542,88109J,118.3707998,4.66e-06,0.0,274.51,7.2573,353.7391,0.7149064,183.6126,164.455,2.33253548,22877,Unknown,Unknown
25543,88109K,118.32445434,1.82e-06,0.0,115.26,7.2695,29.5684,0.7170374,111.1623,334.5702,2.30439224,22710,Unknown,Unknown
25544,98067A,119.19035294,0.00013779,0.0,25.44,51.6352,189.7367,0.0002491,81.0639,279.0631,15.49383308,50756,ISS (ZARYA),Satnogs
25546,98068A,118.81503036,-1.06e-06,0.0,0.0,10.0177,50.0321,0.0004548,357.3463,205.636,0.99036503,9643,Unknown,Unknown
25548,98068C,118.59608968,-7.4e-07,0.0,0.0,20.1144,320.3005,0.6971615,15.8015,358.1098,2.15170291,20785,DELTA 2 R/B(2),Gpz Plus
25558,98070A,118.54733259,-4.3e-07,0.0,0.0,9.4008,55.8304,0.000443,29.9069,176.1803,0.98721377,9636,Unknown,Unknown
25560,98071A,118.6833547,8.266e-05,0.0,57.564,69.8984,213.2166,0.0006951,202.7552,157.3303,15.05758589,43479,SWAS,Active
25561,98071B,118.87131101,5.407e-05,0.0,43.142,69.913,280.6634,0.0006576,192.6347,167.4649,15.00858208,43363,Unknown,Unknown
25563,90111D,118.01612425,2.312e-05,0.0,69.714,74.0494,325.4182,0.0020089,160.2464,352.0548,14.42955632,79852,Unknown,Unknown
25567,98072A,118.2917528,9.3e-07,0.0,8.5173,82.9511,33.5176,0.002577,176.08,302.1979,13.72040313,32077,Unknown,Unknown
25568,98072B,118.72421892,2.01e-06,0.0,20.089,82.9526,29.5969,0.0025266,154.9042,234.2919,13.73041364,32109,Unknown,Unknown
25569,98072C,118.61747553,1.52e-06,0.0,14.452,82.9459,5.118,0.0022276,66.3854,305.7191,13.74345205,32278,Unknown,Unknown
25569,98072C,119.2215536,1.48e-06,0.0,14.085,82.9459,4.6712,0.0022254,64.7901,54.3935,13.74345353,32306,Unknown,Unknown
